estimated_value,final_contract_value,number_of_bidders,is_specialized_for_tender,historical_win_rate,previous_tenders,previous_wins,vendor_a_bid,vendor_b_bid,vendor_c_bid,bid_similarity_percent,a_won_comparable_tenders,b_c_repeatedly_participated,comparable_tenders,average_comparable_price,current_price_vs_comparable_percent,network_relationship_strength,shared_tenders,regional_price_variation,market_price_increase,price_dev_unexplained,price_dev_explained_by_market,winrate_unexplained,bid_similarity_unexplained,department_Public Works Department,department_Rural Development Department,department_Urban Development Department,department_Water Resources Department,category_Consulting,category_Equipment Supply,category_Healthcare,category_IT Services,category_Infrastructure,category_Road construction,location_Belagavi,location_Bengaluru,location_Davangere,location_Hubballi,location_Mangaluru,location_Mysuru,location_Shivamogga,location_Tumakuru,location_Udupi,vendor_specialization_Consulting,vendor_specialization_Equipment Supply,vendor_specialization_Healthcare,vendor_specialization_IT Services,vendor_specialization_Infrastructure,investigation_priority
36134965.75,33483405.83,6,0,79.49,39,31,33483405.83,34078781.69,34540804.12,98.05,5,0,27,38608715.29,-13.28,0.997,19,9.22,5.14,-13.28,-3.41296,79.49,98.05,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,99.59
40980673.32,41861329.5,4,0,63.16,38,24,41861329.5,42158636.13,43522064.97,97.86,11,0,21,39940502.5,4.81,0.597,10,10.82,1.02,4.81,0.24531,63.16,97.86,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,80.44
60696769.94,59782732.79,9,0,21.82,55,12,59782732.79,60450718.86,61760405.82,96.58,6,0,25,55784991.51,7.17,1.0,18,5.02,4.12,7.17,1.47702,21.82,96.58,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,98.48
41551553.25,40961253.97,3,0,22.08,77,17,40961253.97,42058650.05,46111192.26,95.25,3,0,21,42360078.19,-3.3,0.725,14,5.27,1.47,-3.3,-0.24254999999999996,22.08,95.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,77.79
80460040.1,78685909.43,7,0,75.0,64,48,78685909.43,81110875.46,82274063.52,97.31,5,0,27,75698177.42,3.95,0.343,6,8.33,13.14,3.95,2.5951500000000003,75.0,97.31,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,55.04
81366967.62,76881448.11,9,0,75.64,78,59,76881448.11,77982848.47,79831385.47,96.68,12,0,24,79607365.01,-3.42,1.0,20,9.46,9.44,-3.42,-1.61424,75.64,96.68,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,88.73
83479763.4,74016927.35,3,0,67.27,55,37,74016927.35,76505948.0,76719150.27,98.48,3,0,25,85947577.59,-13.88,1.0,19,7.44,9.82,-13.88,-6.81508,67.27,98.48,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,87.53
17659445.77,18138596.85,8,1,52.33,86,45,18138596.85,18631697.93,18766747.73,96.98,1,0,12,16226272.49,11.79,0.401,7,5.05,8.57,0.0,5.052015,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,37.39
21444745.38,20502610.13,5,0,78.41,88,69,20502610.13,20639479.78,21470648.67,96.35,3,0,10,22543188.07,-9.05,0.848,15,1.46,0.27,-9.05,-0.12217500000000002,78.41,96.35,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,100.0
47820195.48,43833677.56,9,0,77.78,54,42,43833677.56,44144603.97,44416643.52,97.19,4,0,28,49172090.5,-10.86,0.19,3,1.89,13.23,-10.86,-7.183889999999999,77.78,97.19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,49.28
30165268.91,30088918.16,6,0,46.59,88,41,30088918.16,30498517.67,30628342.44,97.33,5,0,19,30920480.07,-2.69,0.637,10,11.1,8.58,-2.69,-1.15401,46.59,97.33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,57.62
44905049.91,45883409.76,4,0,54.44,90,49,45883409.76,47341549.69,47511032.59,98.73,6,0,5,44011358.24,4.25,0.457,9,9.34,10.88,4.25,2.3120000000000003,54.44,98.73,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,57.78
56040539.16,53790680.56,9,0,43.75,64,28,53790680.56,54075263.99,54687675.3,97.27,7,0,21,55768558.89,-3.55,1.0,19,1.51,9.66,-3.55,-1.7146499999999998,43.75,97.27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,85.53
15134647.73,13625463.48,5,0,57.89,38,22,13625463.48,13994942.48,14302750.32,97.77,8,0,26,15514478.33,-12.18,0.241,3,8.05,2.82,-12.18,-1.7173799999999997,57.89,97.77,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,51.64
216247309.97,217715124.49,10,1,54.55,22,12,217715124.49,221023567.38,221218611.16,95.95,8,0,8,203906244.58,6.77,0.892,17,9.23,3.18,0.0,1.07643,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,52.11
76980390.69,71135347.12,5,1,55.32,47,26,71135347.12,72458047.14,73164267.48,92.05,12,0,13,73941570.91,-3.8,1.0,19,6.88,7.19,-0.0,-1.3661,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,46.96
159299008.65,154794370.46,6,0,55.17,29,16,154794370.46,155081388.84,167822720.49,95.45,2,0,30,158287636.18,-2.21,0.637,11,2.99,6.94,-2.21,-0.76687,55.17,95.45,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,71.05
64237009.59,62776932.19,9,0,92.05,88,81,62776932.19,64258083.55,64329101.75,96.7,13,0,6,58057808.25,8.13,0.808,16,2.97,8.47,8.13,3.4430550000000006,92.05,96.7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,100.0
212518073.74,204854877.69,8,0,75.47,53,40,204854877.69,209368025.57,211041680.22,97.74,10,1,12,225290109.88,-9.07,0.159,2,7.01,10.9,-9.07,-4.94315,75.47,97.74,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,46.28
81045966.55,71804917.43,4,0,61.11,36,22,71804917.43,73872065.37,79667132.3,95.32,12,0,14,75380658.98,-4.74,0.16,1,6.19,8.92,-4.74,-2.11404,61.11,95.32,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,41.24
172250978.4,163661361.62,8,0,83.33,42,35,163661361.62,164268039.63,165554446.66,96.91,4,0,19,182168537.85,-10.16,0.473,7,4.8,1.15,-10.16,-0.5841999999999999,83.33,96.91,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,81.03
159487383.53,142097492.04,10,0,78.87,71,56,142097492.04,142938217.67,145683425.13,96.7,13,0,18,164865865.49,-13.81,0.752,15,3.42,6.03,-13.81,-4.163715,78.87,96.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,91.8
58213415.78,51385792.66,8,0,40.0,50,20,51385792.66,52695967.85,54527181.22,96.67,2,0,10,60898418.3,-15.62,0.37,5,3.22,6.65,-15.62,-5.19365,40.0,96.67,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,49.48
172505175.78,159782030.57,3,0,56.25,32,18,159782030.57,172677930.43,174715328.55,96.34,7,0,11,178864428.41,-10.67,0.502,9,11.39,3.39,-10.67,-1.8085650000000002,56.25,96.34,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,62.28
101443976.64,96042080.42,3,0,59.62,52,31,96042080.42,96188280.62,97416303.99,99.4,9,0,16,98784543.83,-2.78,0.932,18,1.26,0.1,-2.78,-0.0139,59.62,99.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,100.0
64198848.2,59518172.42,5,0,56.25,16,9,59518172.42,60593674.59,62521470.19,97.64,1,0,19,60916901.78,-2.3,0.368,5,7.07,13.46,-2.3,-1.5479,56.25,97.64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,45.31
40587203.24,37813865.9,7,0,31.58,19,6,37813865.9,38346961.56,38711854.27,96.53,1,0,29,40974542.86,-7.71,0.696,12,4.73,6.58,-7.71,-2.53659,31.58,96.53,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,67.58
39377080.31,35803833.28,5,0,40.85,71,29,35803833.28,38277911.91,38808285.46,96.94,7,0,8,42431600.42,-15.62,0.341,4,10.41,10.65,-15.62,-8.317649999999999,40.85,96.94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,39.05
56360870.84,57737197.3,10,0,51.14,88,45,57737197.3,57777211.57,58021362.66,96.57,0,0,9,59452482.22,-2.89,0.6,12,10.35,14.55,-2.89,-2.102475,51.14,96.57,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,51.84
33403197.36,32313662.23,4,0,64.29,14,9,32313662.23,34231310.49,35816636.18,96.19,0,1,15,32931743.19,-1.88,0.441,7,4.43,10.78,-1.88,-1.0133199999999998,64.29,96.19,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,57.01
209047384.98,202486306.78,8,0,60.0,100,60,202486306.78,205048640.32,210879991.29,94.45,14,0,12,196704825.83,2.94,0.538,8,4.86,8.31,2.94,1.22157,60.0,94.45,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,65.1
34431245.84,32087969.11,9,0,20.0,10,2,32087969.11,32104820.29,32413002.63,96.45,1,0,6,34617886.97,-7.31,0.726,13,9.99,6.77,-7.31,-2.4744349999999997,20.0,96.45,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,64.23
32326634.49,33895118.72,6,0,62.65,83,52,33895118.72,34160846.24,34651892.55,98.45,2,1,26,32051496.32,5.75,0.354,5,6.77,2.93,5.75,0.8423750000000001,62.65,98.45,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,68.83
88621331.73,86170108.57,5,0,66.32,95,63,86170108.57,87347161.33,90485863.62,96.5,6,1,20,83874183.04,2.74,0.632,10,3.68,8.67,2.74,1.1877900000000001,66.32,96.5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,74.48
47206602.02,45421198.71,9,0,43.1,58,25,45421198.71,45692440.03,45839727.85,96.83,6,0,26,46635170.16,-2.6,0.755,15,7.12,9.59,-2.6,-1.2467,43.1,96.83,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,67.09
21307671.72,21800058.14,3,0,63.64,22,14,21800058.14,22312923.53,23471797.33,97.21,2,0,23,19633787.13,11.03,1.0,19,2.87,1.54,11.03,0.8493099999999999,63.64,97.21,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,100.0
60033854.37,54598015.69,9,0,50.68,73,37,54598015.69,54690147.72,55035971.09,98.09,7,0,15,59181154.45,-7.74,0.874,16,9.34,10.59,-7.74,-4.09833,50.68,98.09,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,70.92
79897492.91,81526244.59,5,0,51.85,27,14,81526244.59,81619248.51,81685481.53,98.06,9,1,29,75425904.79,8.09,0.468,8,11.55,8.34,8.09,3.3735299999999997,51.85,98.06,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,61.49
24659053.72,26606504.45,8,0,35.11,94,33,26606504.45,27121427.23,27130960.89,97.72,4,0,8,24527517.66,8.48,0.405,8,10.63,7.99,8.48,3.3877600000000005,35.11,97.72,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,57.04
212442182.14,212994996.3,8,0,48.96,96,47,212994996.3,218394773.35,221483646.91,97.04,9,0,29,218037548.87,-2.31,0.386,5,2.93,0.43,-2.31,-0.049664999999999994,48.96,97.04,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,61.97
82945732.56,80142326.39,6,0,18.95,95,18,80142326.39,81812647.5,82229620.32,95.91,9,1,22,78488765.05,2.11,0.634,12,3.5,4.26,2.11,0.44942999999999994,18.95,95.91,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,72.61
59263532.88,57893641.77,8,0,42.5,80,34,57893641.77,58109023.86,61024394.68,96.88,12,0,13,62703230.71,-7.67,0.474,8,7.37,8.21,-7.67,-3.1485350000000003,42.5,96.88,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,52.54
16734740.45,17635357.91,4,0,30.0,20,6,17635357.91,17661489.7,18476172.85,97.49,5,0,22,17288352.35,2.01,0.422,8,1.78,1.88,2.01,0.18893999999999997,30.0,97.49,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,65.66
38564320.34,38406701.64,6,0,68.97,29,20,38406701.64,39187443.19,39964282.16,98.16,14,1,25,41163643.55,-6.7,0.735,13,9.78,13.57,-6.7,-4.54595,68.97,98.16,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,64.57
30894571.91,32674823.86,7,0,37.0,100,37,32674823.86,32676888.14,33455017.02,97.11,5,0,14,31119005.69,5.0,0.524,10,9.76,10.31,5.0,2.5775000000000006,37.0,97.11,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,56.03
63488008.41,55768830.21,7,0,78.08,73,57,55768830.21,55824109.98,56405954.79,97.32,14,0,28,57462136.59,-2.95,0.109,0,10.8,8.11,-2.95,-1.196225,78.08,97.32,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,43.93
62359341.56,63067319.74,3,0,47.3,74,35,63067319.74,68778711.6,69936787.14,95.84,2,0,7,60601600.58,4.07,0.689,13,9.48,8.92,4.07,1.81522,47.3,95.84,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,67.1
103856079.89,93166047.26,7,1,46.46,99,46,93166047.26,97093245.48,98241745.12,97.87,4,0,28,96251812.5,-3.21,0.352,6,5.9,2.0,-0.0,-0.321,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,31.43
69073054.73,63783618.2,3,0,65.0,20,13,63783618.2,67374421.88,67638716.99,97.5,12,1,26,66924206.4,-4.69,0.321,5,6.83,14.94,-4.69,-3.5034300000000003,65.0,97.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,45.15
40321731.81,40791369.07,9,0,58.97,39,23,40791369.07,41450104.26,42252721.49,97.96,0,0,14,39925598.94,2.17,0.677,13,8.84,2.53,2.17,0.274505,58.97,97.96,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,81.81
34731656.89,35785913.82,3,0,44.44,18,8,35785913.82,36702373.23,44290737.9,90.81,5,0,16,33297635.19,7.47,0.423,6,4.92,9.85,7.47,3.678975,44.44,90.81,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,54.02
85649720.59,90320279.55,4,0,40.0,5,2,90320279.55,91327598.44,91355312.48,99.28,1,0,17,91118626.96,-0.88,0.634,12,2.85,4.75,-0.88,-0.209,40.0,99.28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,72.07
83945635.52,80753860.98,9,0,30.3,33,10,80753860.98,80816826.49,82110573.93,96.07,5,0,30,77297026.26,4.47,0.154,2,4.69,9.49,4.47,2.121015,30.3,96.07,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,40.04
48802566.22,43515512.88,9,1,47.17,53,25,43515512.88,43799841.61,43985994.16,96.34,1,0,22,47827376.01,-9.02,0.506,8,7.31,1.3,-0.0,-0.5863,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,35.24
38063941.27,38464743.44,7,0,47.83,46,22,38464743.44,38638263.99,41087854.4,96.4,12,0,9,37578512.94,2.36,0.157,1,3.28,14.46,2.36,1.70628,47.83,96.4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,35.59
23879822.84,22411652.7,5,0,40.0,5,2,22411652.7,22610499.77,23205720.12,97.49,2,0,24,25657611.75,-12.65,0.691,12,7.73,3.69,-12.65,-2.3339250000000002,40.0,97.49,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,69.48
46658209.29,44472582.57,7,0,74.19,93,69,44472582.57,44536676.1,45475294.35,96.95,2,0,30,49622225.15,-10.38,0.721,14,2.52,12.5,-10.38,-6.487500000000001,74.19,96.95,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,75.74
121073838.84,114427696.99,4,0,54.55,22,12,114427696.99,115420177.78,125101297.21,95.33,10,0,5,119330546.71,-4.11,0.001,0,7.66,11.5,-4.11,-2.36325,54.55,95.33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,30.13
72236816.4,69284535.54,3,0,81.13,53,43,69284535.54,71005410.7,72490911.07,98.46,6,0,17,74841539.75,-7.43,0.385,7,4.62,10.06,-7.43,-3.73729,81.13,98.46,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,63.89
63893874.87,63703813.74,9,0,81.69,71,58,63703813.74,65644046.78,66182379.35,97.37,15,1,15,61156226.01,4.17,1.0,19,4.41,10.02,4.17,2.0891699999999997,81.69,97.37,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100.0
30532839.08,28086375.37,5,1,34.0,50,17,28086375.37,28482728.48,29311625.32,96.73,12,0,7,28831252.9,-2.58,1.0,20,3.48,12.85,-0.0,-1.6576499999999998,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,41.85
24976305.93,22129835.21,6,0,40.91,88,36,22129835.21,22524035.96,22798833.0,97.53,9,0,22,23311479.79,-5.07,0.183,1,3.97,12.9,-5.07,-3.27015,40.91,97.53,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,33.24
109383561.06,105115163.16,8,0,48.98,49,24,105115163.16,105895502.4,107990833.31,96.46,11,0,20,99056302.67,6.12,0.914,16,10.83,9.82,6.12,3.00492,48.98,96.46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76.59
17521042.15,17049667.9,6,1,26.67,30,8,17049667.9,17165666.32,18506848.42,95.56,7,0,25,17354591.82,-1.76,0.901,16,6.39,4.27,-0.0,-0.3757599999999999,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,44.4
46270397.96,49694340.47,4,0,50.0,74,37,49694340.47,51020249.64,51455816.82,98.13,11,0,16,49341861.16,0.71,0.67,11,1.9,5.13,0.71,0.182115,50.0,98.13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,76.86
60888756.69,57601305.42,6,0,42.17,83,35,57601305.42,61557542.98,61626006.28,97.24,11,0,29,57740485.66,-0.24,0.328,6,11.68,11.52,-0.24,-0.13823999999999997,42.17,97.24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,39.63
95321353.23,95260070.83,8,0,72.73,11,8,95260070.83,96753735.6,97064208.47,94.03,5,0,29,86591248.15,10.01,0.857,16,3.94,8.38,10.01,4.19419,72.73,94.03,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,98.49
90352028.08,86337150.27,9,0,73.68,19,14,86337150.27,87372397.02,87735389.6,96.97,7,1,20,84594925.33,2.06,0.078,0,9.93,1.54,2.06,0.15862,73.68,96.97,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50.98
127628716.19,119581197.45,4,0,80.68,88,71,119581197.45,121030574.12,125747300.0,97.47,2,0,21,133154883.63,-10.19,0.664,13,3.66,9.38,-10.19,-4.77911,80.68,97.47,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,80.66
80785461.74,80432350.66,4,0,46.67,15,7,80432350.66,81793890.94,83175696.5,96.03,1,0,30,73929555.83,8.8,1.0,19,6.96,3.43,8.8,1.5092000000000003,46.67,96.03,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,100.0
77097614.62,70244530.55,5,0,43.18,88,38,70244530.55,71162087.43,77715903.22,95.35,13,1,11,75235112.5,-6.63,1.0,19,8.66,6.67,-6.63,-2.211105,43.18,95.35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,81.54
34104391.89,31527895.47,5,1,28.38,74,21,31527895.47,31551134.04,31758594.51,96.36,15,0,27,35509150.42,-11.21,0.265,4,1.28,2.91,-0.0,-1.6310550000000004,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,27.34
86151395.92,77812534.59,9,0,10.0,90,9,77812534.59,78919119.23,79821721.82,96.9,4,0,7,78820024.46,-1.28,0.408,8,8.08,6.79,-1.28,-0.43456000000000006,10.0,96.9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,50.77
14777117.56,14332711.85,10,0,60.61,33,20,14332711.85,14341128.84,14407061.67,96.62,1,0,28,15133676.32,-5.29,1.0,20,4.97,4.26,-5.29,-1.12677,60.61,96.62,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,100.0
121334785.6,115437164.87,4,0,61.54,13,8,115437164.87,116580121.51,124817963.9,95.62,4,0,18,115560887.66,-0.11,0.25,5,5.74,3.76,-0.11,-0.02068,61.54,95.62,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,55.31
102620278.33,101735749.85,6,1,75.51,49,37,101735749.85,103025412.97,103033859.01,98.3,0,0,5,101371296.03,0.36,0.503,10,7.0,9.26,0.0,0.16668,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,37.4
130387239.19,118224288.93,6,0,55.56,9,5,118224288.93,121174736.73,121897148.1,98.14,5,1,5,121286450.4,-2.52,0.806,14,7.13,0.59,-2.52,-0.07434,55.56,98.14,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,89.01
74490327.75,70223609.17,8,0,54.55,44,24,70223609.17,70534609.0,71211884.59,96.54,10,1,24,72036583.06,-2.52,0.327,4,4.57,1.41,-2.52,-0.17765999999999998,54.55,96.54,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,58.03
96099741.34,90506963.08,7,0,31.25,16,5,90506963.08,90708954.41,90865728.05,93.64,0,0,23,103078640.18,-12.2,0.594,10,5.47,6.7,-12.2,-4.087,31.25,93.64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,59.15
25148705.75,23649582.26,6,0,47.06,34,16,23649582.26,23755288.02,23994606.86,98.42,12,0,18,26807449.75,-11.78,0.84,15,7.09,9.96,-11.78,-5.86644,47.06,98.42,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,71.32
39108169.43,37576645.98,5,0,47.54,61,29,37576645.98,38972887.4,39043879.26,97.76,10,0,5,39964983.5,-5.98,0.136,2,8.69,13.69,-5.98,-4.093310000000001,47.54,97.76,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,32.37
60422945.06,59037004.86,5,0,34.62,52,18,59037004.86,60295069.73,61038717.16,98.43,1,0,21,58068526.75,1.67,0.732,14,3.17,1.94,1.67,0.16199,34.62,98.43,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,84.26
78749907.59,79376830.8,8,0,57.32,82,47,79376830.8,80177061.49,80930400.93,96.74,7,1,5,82310392.43,-3.56,0.43,6,1.96,9.45,-3.56,-1.6821,57.32,96.74,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,57.07
35732462.75,33919854.89,8,0,61.9,63,39,33919854.89,34087408.31,35032724.27,96.21,12,0,12,33932153.83,-0.04,0.694,12,5.72,0.02,-0.04,-4e-05,61.9,96.21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,86.5
25322459.38,25961534.48,4,0,57.14,21,12,25961534.48,27411545.52,27772263.13,97.34,0,1,10,25018644.58,3.77,1.0,20,10.77,12.39,3.77,2.335515,57.14,97.34,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,78.65
23331949.9,21579461.53,7,0,81.82,11,9,21579461.53,21676793.92,21681845.92,96.11,4,0,11,22957380.95,-6.0,0.47,8,5.06,4.65,-6.0,-1.395,81.82,96.11,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,74.94
67876318.11,67694453.86,5,1,60.87,92,56,67694453.86,69485442.08,70935953.46,96.79,3,0,25,62539620.95,8.24,0.674,12,4.09,3.63,0.0,1.49556,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,50.73
31100453.79,32019829.78,10,0,50.53,95,48,32019829.78,33036617.13,33191000.44,96.63,9,0,21,30012546.71,6.69,0.873,15,9.1,11.45,6.69,3.8300250000000005,50.53,96.63,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,74.54
16416613.2,16403891.59,4,0,48.28,87,42,16403891.59,16742645.57,16802521.09,97.47,2,0,11,14947131.62,9.75,0.534,9,1.59,6.44,9.75,3.1395,48.28,97.47,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,78.11
85048607.37,82719075.92,7,0,34.88,43,15,82719075.92,85830854.97,86541126.49,93.52,4,0,6,87498515.37,-5.46,0.882,17,1.26,11.94,-5.46,-3.25962,34.88,93.52,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,71.55
22851991.84,21210230.19,8,0,79.17,48,38,21210230.19,21230260.51,21418114.26,95.76,3,0,28,21500676.07,-1.35,0.573,9,1.25,0.92,-1.35,-0.0621,79.17,95.76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,89.39
